threshold,train_balanced_accuracy,selected
0.020351047754205577,0.786986301369863,False
0.02055106915097807,0.7904109589041096,False
0.02134265599414254,0.7938356164383562,False
0.021463624772810608,0.7972602739726027,False
0.02202426606702107,0.8006849315068494,False
0.022468803402583743,0.8041095890410959,False
0.022520543084287987,0.8075342465753426,False
0.023739281200068005,0.810958904109589,False
0.025101408027196803,0.8143835616438356,False
0.02535239724754244,0.8178082191780822,False
0.02630814198319808,0.8212328767123288,False
0.027557055476249606,0.8246575342465754,False
0.027583999159072833,0.8280821917808219,False
0.02791098376224729,0.8315068493150686,False
0.028062768951747703,0.834931506849315,False
0.028845254280808856,0.8383561643835616,False
0.03126259353089943,0.8417808219178082,False
0.03241809650967023,0.8452054794520548,False
0.03420231709786289,0.8486301369863014,False
0.03428290817637383,0.8520547945205479,False
0.034690157167818626,0.8554794520547946,False
0.034941466911717706,0.8589041095890411,False
0.03700231430700262,0.8623287671232878,False
0.03788156796386317,0.8657534246575342,False
0.03815973475423817,0.8691780821917808,False
0.04052384102025945,0.8726027397260274,False
0.04248413033761021,0.876027397260274,False
0.04430471123369004,0.8794520547945206,False
0.04735235093945553,0.8828767123287671,True
0.04780082990379734,0.8578767123287672,False
0.04894275095720959,0.832876712328767,False
0.04904736550650255,0.8078767123287671,False
0.05048589013245206,0.8113013698630137,False
0.05060244304054557,0.8147260273972603,False
0.05378291173441048,0.8181506849315068,False
0.05558176127517025,0.7931506849315069,False
0.05672838275565949,0.7681506849315068,False
0.05882570087322932,0.7431506849315068,False
0.06704755315405952,0.7181506849315068,False
0.07555807029238942,0.6931506849315068,False
0.09252144594854746,0.6965753424657535,False
0.13341738118215518,0.6715753424657533,False
0.15353817478821702,0.675,False
0.15356686528669602,0.65,False
0.27854797691496497,0.625,False
0.3364899511427508,0.6,False
0.6483444596179161,0.575,False
0.7331111600850682,0.55,False
0.9134526935713692,0.525,False
1.0000000000000002,0.5,False
