threshold,train_balanced_accuracy,selected
0.009427976016591878,0.9471830985915493,False
0.00967281326870737,0.9507042253521127,False
0.00967805410948959,0.954225352112676,True
0.009883724237352818,0.8986697965571204,False
0.01093615152313154,0.9021909233176839,False
0.010982195303830117,0.9057120500782472,False
0.01169262102220131,0.9092331768388107,False
0.012966253228301215,0.9127543035993739,False
0.013514805697116291,0.9162754303599374,False
0.013933001673723338,0.8607198748043818,False
0.014095275620528659,0.8642410015649452,False
0.014382303250176818,0.8677621283255086,False
0.015085598591429815,0.8712832550860721,False
0.016234002516995562,0.8748043818466353,False
0.017551792631769904,0.8783255086071988,False
0.01762343185928714,0.8227699530516432,False
0.017704791910560336,0.8262910798122065,False
0.028062768951747703,0.770735524256651,False
0.04735235093945553,0.7742566510172144,False
0.04780082990379734,0.7187010954616588,False
0.05048589013245206,0.6631455399061033,False
0.05378291173441048,0.6666666666666666,False
0.05558176127517025,0.6111111111111112,False
0.05882570087322932,0.5555555555555556,False
1.0000000000000002,0.5,False
