threshold,train_balanced_accuracy,selected
0.02134265599414254,0.7863264511102455,False
0.021463624772810608,0.7896377093883911,False
0.02202426606702107,0.7929489676665368,False
0.022468803402583743,0.7962602259446825,False
0.022520543084287987,0.7995714842228282,False
0.023739281200068005,0.8028827425009739,False
0.025101408027196803,0.8061940007791195,False
0.02535239724754244,0.8095052590572653,False
0.02630814198319808,0.8128165173354109,False
0.027557055476249606,0.8161277756135566,False
0.027583999159072833,0.8194390338917024,False
0.02791098376224729,0.822750292169848,False
0.028845254280808856,0.8260615504479938,False
0.03126259353089943,0.8293728087261394,False
0.03241809650967023,0.8326840670042852,False
0.03420231709786289,0.8359953252824308,False
0.03428290817637383,0.8393065835605765,False
0.034690157167818626,0.8426178418387222,False
0.034941466911717706,0.8459291001168678,False
0.03700231430700262,0.8492403583950137,False
0.03788156796386317,0.8525516166731593,False
0.03815973475423817,0.855862874951305,False
0.04052384102025945,0.8591741332294507,False
0.04248413033761021,0.8624853915075964,False
0.04430471123369004,0.8657966497857421,False
0.04735235093945553,0.8691079080638877,True
0.04894275095720959,0.8396961433580055,False
0.04904736550650255,0.8102843786521231,False
0.05060244304054557,0.8135956369302688,False
0.05558176127517025,0.8169068952084145,False
0.05672838275565949,0.7874951305025322,False
0.06704755315405952,0.7580833657966498,False
0.07555807029238942,0.7286716010907675,False
0.09252144594854746,0.731982859368913,False
0.13341738118215518,0.7025710946630308,False
0.15353817478821702,0.7058823529411764,False
0.15356686528669602,0.6764705882352942,False
0.27854797691496497,0.6470588235294118,False
0.3364899511427508,0.6176470588235294,False
0.6483444596179161,0.5882352941176471,False
0.7331111600850682,0.5588235294117647,False
0.9134526935713692,0.5294117647058824,False
1.0000000000000002,0.5,False
