threshold,train_balanced_accuracy,selected
0.03815973475423817,0.8874705420267086,False
0.04052384102025945,0.8912018853102907,False
0.04248413033761021,0.8949332285938727,False
0.04430471123369004,0.8986645718774549,False
0.04735235093945553,0.9023959151610369,True
0.04780082990379734,0.8760801256873527,False
0.04894275095720959,0.8497643362136684,False
0.04904736550650255,0.8234485467399844,False
0.05048589013245206,0.8271798900235664,False
0.05060244304054557,0.8309112333071484,False
0.05378291173441048,0.8346425765907306,False
0.05558176127517025,0.8083267871170463,False
0.05672838275565949,0.7820109976433621,False
0.05882570087322932,0.755695208169678,False
0.06704755315405952,0.7293794186959937,False
0.07555807029238942,0.7030636292223095,False
0.09252144594854746,0.7067949725058915,False
0.13341738118215518,0.6804791830322073,False
0.15353817478821702,0.6842105263157895,False
0.15356686528669602,0.6578947368421053,False
0.27854797691496497,0.631578947368421,False
0.3364899511427508,0.6052631578947368,False
0.6483444596179161,0.5789473684210527,False
0.7331111600850682,0.5526315789473684,False
0.9134526935713692,0.5263157894736842,False
1.0000000000000002,0.5,False
